Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
1329	PISTON 1,25MM SMASH OSAKA	$6400.00	$11300.00	$0.00	2.00	0.000	- Sin Departamento -
1501	PISTON 1,50MM BIZ OSAKA 	$5550.00	$11200.00	$0.00	0.00	0.000	- Sin Departamento -
1003666	PISTON 1,50MM SMASH FORTE 	$6760.00	$12200.00	$0.00	0.00	0.000	- Sin Departamento -
1500	PISTON 1,50MM SMASH OSAKA	$5180.00	$11200.00	$0.00	1.00	0.000	- Sin Departamento -
 PIS0005	PISTON 1.00MM SMASH OSAKA 	$6270.00	$9500.00	$0.00	1.00	0.000	- Sin Departamento -
1403	PISTON 1.50MM RX 150 OSAKA	$7880.00	$14000.00	$0.00	3.00	0.000	- Sin Departamento -
1509	PISTON 1.75MM SMASH YAMASIDA	$8260.00	$14000.00	$0.00	2.00	0.000	- Sin Departamento -
1327	PISTON 110 STANDAR OSAKA 	$6400.00	$11300.00	$0.00	3.00	0.000	- Sin Departamento -
1499	PISTON 2,00MM SMASH OSAKA	$5180.00	$11200.00	$0.00	3.00	0.000	- Sin Departamento -
1003563	PISTON BIZ 1,00MM FORTE	$6250.00	$12000.00	$0.00	2.00	0.000	- Sin Departamento -
1003564	PISTON BIZ 1,25MM FORTE 	$6760.00	$11700.00	$0.00	0.00	0.000	- Sin Departamento -
1003568	PISTON BIZ STD FORTE 	$6250.00	$12000.00	$0.00	1.00	0.000	- Sin Departamento -
1335	PISTON H BIZ 0,25MM OSAKA	$6940.00	$11200.00	$0.00	1.00	0.000	- Sin Departamento -
1336	PISTON H BIZ 0,50MM OSAKA	$6940.00	$11200.00	$0.00	1.00	0.000	- Sin Departamento -
1337	PISTON H BIZ 0,75MM OKINOI	$9880.00	$15900.00	$0.00	3.00	0.000	- Sin Departamento -
1334	PISTON H BIZ STANDAR 	$6940.00	$11200.00	$0.00	1.00	0.000	- Sin Departamento -
1003663	PISTON KIT 0,75MM SMASH 110 FORTE 	$5460.00	$12200.00	$0.00	4.00	1	- Sin Departamento -
1004518	PISTON KIT 1,00MM RX150 FORTE	$7880.00	$14000.00	$0.00	2.00	1	- Sin Departamento -
1003664	PISTON KIT 1,00MM SMASH 110 	$5460.00	$12200.00	$0.00	3.00	0.000	- Sin Departamento -
1004506	PISTON KIT STANDAR RX150 FORTE 	$5870.00	$13900.00	$0.00	2.00	1	- Sin Departamento -
1459	PISTON RX 0,75MM 	$7700.00	$12500.00	$0.00	0.00	0.000	- Sin Departamento -
1458	PISTON RX 1,25MM	$7700.00	$12500.00	$0.00	1.00	0.000	- Sin Departamento -
1893	PISTON RX 150 2,00MM OSAKA	$8570.00	$15000.00	$0.00	2.00	0.000	- Sin Departamento -
1004510	PISTON RX150 0,25MM FORTE 	$7410.00	$12500.00	$0.00	1.00	0.000	- Sin Departamento -
1004514	PISTON RX150 0,50MM FORTE 	$7410.00	$12500.00	$0.00	1.00	0.000	- Sin Departamento -
1003661	PISTON SMASH 0,25MM FORTE	$6760.00	$12200.00	$0.00	4.00	0.000	- Sin Departamento -
1003669	PISTON STD SMASH FORTE 	$5460.00	$12200.00	$0.00	4.00	0.000	- Sin Departamento -
1657	PISTON STD WAVE NEW OSAKA	$7375.00	$11800.00	$0.00	3.00	0.000	- Sin Departamento -
1003645	PISTON STD YAMAHA CRYPTON	$8660.00	$13860.00	$0.00	2.00	0.000	- Sin Departamento -
1003596	PISTON TITAN 150 0,25MM 	$9100.00	$14700.00	$0.00	1.00	0.000	- Sin Departamento -
1003599	PISTON TITAN 150 0,50MM FORTE	$9100.00	$14700.00	$0.00	4.00	0.000	- Sin Departamento -
1003600	PISTON TITAN 150 0,75MM FORTE 	$9100.00	$14500.00	$0.00	2.00	0.000	- Sin Departamento -
1550	PISTON TITAN 150 1,50MM	$7700.00	$13500.00	$0.00	2.00	0.000	- Sin Departamento -
1003606	PISTON TITAN 150 ESTANDAR 	$9100.00	$14700.00	$0.00	2.00	0.000	- Sin Departamento -
1706	PISTON YBR 125 0,50MM OSAKA	$6440.00	$11200.00	$0.00	2.00	0.000	- Sin Departamento -
1707	PISTON YBR 125 STD 	$6440.00	$11500.00	$0.00	2.00	0.000	- Sin Departamento -
1554	PIÑON 15 PARA 110 	$2080.00	$3500.00	$0.00	4.00	0.000	- Sin Departamento -
 CKM0211	PLAQUETA PORTA CARBONES DE ARRANQUE TITAN150	$1420.00	$2800.00	$0.00	28.00	0.000	- Sin Departamento -
 PLATIT	PLAQUETA PORTA CARBONES TITAN 150	$2030.00	$3300.00	$0.00	0.00	0.000	- Sin Departamento -
1531	PORTA CARBON TITAN 2000	$3100.00	$5100.00	$0.00	2.00	0.000	- Sin Departamento -
 SM04543	PORTA CARBON YBR 125 	$2290.00	$3700.00	$0.00	3.00	0.000	- Sin Departamento -
1769	PORTA CORONA MOTOMEL SKUA	$5510.00	$9500.00	$0.00	3.00	0.000	- Sin Departamento -
44	PORTA CORONA SMASH COMPLETO BHI	$6185.00	$10000.00	$0.00	0.00	1	- Sin Departamento -
1479	PORTA CORONA SMASH YAKAWA 	$6860.00	$11000.00	$0.00	3.00	0.000	- Sin Departamento -
 HUBNW	PORTA CORONA WAVE NEW 	$16935.00	$25400.00	$0.00	1.00	0.000	- Sin Departamento -
1428	PORTA CORONA YBR/CRYPTON TSH	$4120.00	$9500.00	$0.00	3.00	0.000	- Sin Departamento -
1616	PORTA PATENTE MODELO VIEJO 	$990.00	$1800.00	$0.00	5.00	0.000	- Sin Departamento -
1829	PORTA PLACA / PATENTE, DUKE ROUSER TORNADO 	$16000.00	$28000.00	$0.00	1.00	0.000	- Sin Departamento -
 HUB1098	PORTA ZAPATA 110 OSAKA	$10540.00	$16900.00	$0.00	0.00	0.000	- Sin Departamento -
 R817	PORTALAMPARA GILERA SMASH 110 OSAKA	$875.00	$2500.00	$0.00	10.00	0.000	- Sin Departamento -
1486	PORTALAMPARA H4 	$805.00	$2000.00	$0.00	6.00	0.000	- Sin Departamento -
1726	PORTALAMPARA T10 SOLO 	$350.00	$1000.00	$0.00	26.00	0.000	- Sin Departamento -
 CKM0214	PORTALAMPARA TIPO BOSCH WAVE-STORM- CG125 COMPLETO FORTE	$2110.00	$3900.00	$0.00	11.00	0.000	- Sin Departamento -
1652	PORTALAMPARA TIPO BOSH METALICO 	$1490.00	$3200.00	$0.00	10.00	0.000	- Sin Departamento -
 CKM0215	PORTALAMPARA TRASERO 2 POLOS CKM	$415.00	$1000.00	$0.00	15.00	0.000	- Sin Departamento -
1347	PORTAPATENTE NUEVO 110	$586.00	$1500.00	$0.00	7.00	0.000	- Sin Departamento -
1625	PRECINTO 200X4,8 	$47.00	$150.00	$0.00	75.00	0.000	- Sin Departamento -
1626	PRECINTO 250X4,6MM 	$67.00	$150.00	$0.00	73.00	0.000	- Sin Departamento -
1752	PRECINTO 3,60X 150M	$20.00	$80.00	$0.00	305.00	0.000	- Sin Departamento -
1627	PRECINTO 300X3,6MM 	$81.00	$150.00	$0.00	158.00	0.000	- Sin Departamento -
1460	PRECINTO 350X4.8	$110.00	$250.00	$0.00	192.00	0.000	- Sin Departamento -
1628	PRECINTO 400X4,8MM	$120.00	$250.00	$0.00	38.00	0.000	- Sin Departamento -
1719	PROTECTOR MANUBRIO 	$5800.00	$9300.00	$0.00	4.00	0.000	- Sin Departamento -
 ZV512	PULSADOR DE ARRANQUE FUTURE 110 	$920.00	$1900.00	$0.00	6.00	0.000	- Sin Departamento -
1884	PUNTERA DE MANUBRIO ANONIZADAS	$7000.00	$14000.00	$0.00	5.00	0.000	- Sin Departamento -
1005013	PUNTERA DE MANUBRIO CROMADO	$3570.00	$5800.00	$0.00	1.00	0.000	- Sin Departamento -
424	PUNTERA MANUBRIO CROMADO SMASH 	$5600.00	$8400.00	$0.00	1.00	0.000	- Sin Departamento -
1005010	PUÑO AZUL C/ALUMINIO FORTE 	$6720.00	$11000.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0216	PUÑO CKM AMARILLO 	$3082.00	$6800.00	$0.00	5.00	0.000	- Sin Departamento -
 CKM0012	PUÑO CKM CROSS AZUL	$3990.00	$6800.00	$0.00	5.00	0.000	- Sin Departamento -
 CKM0013	PUÑO CKM CROSS ROJO 	$3990.00	$6800.00	$0.00	10.00	0.000	- Sin Departamento -
 CKM0015	PUÑO CKM NARANJA 	$3990.00	$6800.00	$0.00	6.00	0.000	- Sin Departamento -
 CKM0319	PUÑO GOMA CROSS CKM 	$4020.00	$6500.00	$0.00	0.00	0.000	- Sin Departamento -
 CKM0333	PUÑOS CKM SLIM GRIS 	$3082.00	$6800.00	$0.00	5.00	0.000	- Sin Departamento -
 CKM0330	PUÑOS CKM SLIM VERDE 	$3082.00	$6800.00	$0.00	5.00	0.000	- Sin Departamento -
 CKM0014	PUÑOS CKM VERDE 	$3082.00	$6800.00	$0.00	4.00	0.000	- Sin Departamento -
1004993	PUÑOS GOMA NEGRO/AZUL FORTE 	$3150.00	$5500.00	$0.00	1.00	0.000	- Sin Departamento -
30086	PUÑOS GOMA ROJO/ NEGRO 110 RIDERS 	$850.00	$2500.00	$0.00	5.00	0.000	- Sin Departamento -
1827	PUÑOS PROTAPER BOL	$3000.00	$7500.00	$0.00	17.00	0.000	- Sin Departamento -
1693	PUÑOS PROTAPER COLORES	$4860.00	$7500.00	$0.00	5.00	0.000	- Sin Departamento -
1003240	Portalampara Smash Forte	$1300.00	$3000.00	$0.00	0.00	0.000	- Sin Departamento -
 PG104300004	RAYOS 110MM X 4MM 	$250.00	$380.00	$0.00	36.00	0.000	- Sin Departamento -
 PG104300015	RAYOS 155MM X 4MM	$250.00	$380.00	$0.00	28.00	0.000	- Sin Departamento -
1003853	RAYOS 180MM X 4MM 	$150.00	$300.00	$0.00	0.00	0.000	- Sin Departamento -
1744	RAYOS 235X4MM CKM 	$165.00	$330.00	$0.00	36.00	0.000	- Sin Departamento -
1003835	RAYOS C/ NIPLE 4MM X 125MM	$210.00	$350.00	$0.00	148.00	0.000	- Sin Departamento -
1271	RAYOS CON NIPLE 3.5X160MM 	$90.00	$250.00	$0.00	0.00	0.000	- Sin Departamento -
1003843	RAYOS CON NIPLE 3.5X175MM FORTE	$120.00	$220.00	$0.00	17.00	5	- Sin Departamento -
 RAY23	RAYOS CON NIPLE 4.00X160MM OSAKA	$170.00	$300.00	$0.00	5.00	5	- Sin Departamento -
 9324V	REENVIO DE VELOCIMETRO 110 OSAKA	$2630.00	$4300.00	$0.00	0.00	1	- Sin Departamento -
 CKM0700	REENVIO DE VELOCIMETRO SMASH A DISCO 	$3930.00	$6300.00	$0.00	3.00	0.000	- Sin Departamento -
1003914	REENVIO DE VELOCIMETRO SMASH FORTE 	$2250.00	$3700.00	$0.00	1.00	0.000	- Sin Departamento -
 REE009	REENVIO VELOCIMETRO HONDA TWISTER 250 	$6900.00	$11200.00	$0.00	2.00	0.000	- Sin Departamento -
 CKM0122	REENVIO VELOCIMETRO WAVE A ZAPATA	$1560.00	$3500.00	$0.00	2.00	0.000	- Sin Departamento -
1446	REGISTRO DE VALVULAS 	$530.00	$1000.00	$0.00	14.00	0.000	- Sin Departamento -
1298	REGULADDOR DE VOLTAJE SMASH 4 TERMMINALES 	$9020.00	$13530.00	$0.00	0.00	0.000	- Sin Departamento -
 REGSMTRI	REGULADOR DE VOLTAGE SMASH 5 CABLES TRIFASICO	$8690.00	$14000.00	$0.00	8.00	0.000	- Sin Departamento -
41413	REGULADOR DE VOLTAJE 5 CABLES MONOFASICO LUZ ENCENDIDA	$6990.00	$13000.00	$0.00	1.00	0.000	- Sin Departamento -
 REGSML	REGULADOR DE VOLTAJE 6 CABLES SMASH/TRIP/BRAVA 	$8720.00	$14000.00	$0.00	3.00	0.000	- Sin Departamento -
1002889	REGULADOR DE VOLTAJE C100 BIZ WAVE TITAN	$3660.00	$9500.00	$0.00	2.00	0.000	- Sin Departamento -
1681	REGULADOR DE VOLTAJE CRYPTON/YBR/XTZ	$6600.00	$10600.00	$0.00	3.00	0.000	- Sin Departamento -
 CKM0140	REGULADOR DE VOLTAJE SKUA / RX / BLITZ	$5500.00	$12000.00	$0.00	0.00	0.000	- Sin Departamento -
 CKM0141	REGULADOR DE VOLTAJE SKUA 150/RX /BLITZ HEMBRA	$5500.00	$12000.00	$0.00	1.00	0.000	- Sin Departamento -
 RCC8576	REGULADOR DE VOLTAJE SMASH 4CABLES SPARTA	$10600.00	$17370.00	$0.00	0.00	0.000	- Sin Departamento -
 PG103	REGULADOR DE VOLTAJE SMASH 4TER 	$5620.00	$8700.00	$0.00	2.00	0.000	- Sin Departamento -
1004417	REGULADOR DE VOLTAJE SMASH 6 CABLES TRIFASICO	$8050.00	$16000.00	$0.00	0.00	0.000	- Sin Departamento -
 RVT150	REGULADOR DE VOLTAJE TITAN 150 	$5610.00	$9800.00	$0.00	1.00	0.000	- Sin Departamento -
1004418	REGULADOR DE VOLTAJE WAVE 100 	$5260.00	$10000.00	$0.00	2.00	0.000	- Sin Departamento -
 RCC8578	REGULADOR DE VOLTAJE YBR125 STORM 	$10990.00	$17590.00	$0.00	0.00	0.000	- Sin Departamento -
1313	REGULADOR DE VOLTAJE ZANELLA ZB 	$6000.00	$12900.00	$0.00	1.00	0.000	- Sin Departamento -
 REGZBL	REGULADOR DE VOLTAJE ZB110 OSAKA RX150 ZR150	$6790.00	$12300.00	$0.00	0.00	0.000	- Sin Departamento -
1739	RELAY DE ARRANQUE 110 S/FUSIBLE PAG	$5950.00	$10600.00	$0.00	0.00	0.000	- Sin Departamento -
1010	RELAY DE ARRANQUE C/FUSIBLE 	$7335.00	$12000.00	$0.00	2.00	0.000	- Sin Departamento -
 CC2001	RELAY O CHANCHITA C/FUSIBLE OSAKA	$4430.00	$7100.00	$0.00	2.00	0.000	- Sin Departamento -
1312	REPARACION DE BENDIX 110 	$1435.00	$2500.00	$0.00	10.00	0.000	- Sin Departamento -
 CKM0092	REPARACION DE BENDIX RX150 	$1920.00	$3400.00	$0.00	8.00	0.000	- Sin Departamento -
1451	REPARACION DE BOMBA DE FRENO TRAS. UNIVESAL	$2230.00	$3900.00	$0.00	5.00	0.000	- Sin Departamento -
1004848	REPARACION DE CARBURADOR CRYPTON 105	$3250.00	$5200.00	$0.00	3.00	0.000	- Sin Departamento -
 RX150	REPARACION DE CARBURADOR RX150 YAKAWA 	$2470.00	$4000.00	$0.00	5.00	0.000	- Sin Departamento -
 FE225	REPARACION DE CARBURADOR SMASH/BIZ/C110 CILBRAKE	$2795.00	$4500.00	$0.00	5.00	0.000	- Sin Departamento -
1002543	REPARACION DE CARBURADOR TITAN 125	$3500.00	$5600.00	$0.00	5.00	0.000	- Sin Departamento -
28	REPARACION DE CARBURADOR ZANELLA RX 150 OSAKA	$3800.00	$6200.00	$0.00	0.00	2	- Sin Departamento -
 MX115900008	REPARACION DE EMBRAGUE 110 	$5530.00	$9000.00	$0.00	3.00	0.000	- Sin Departamento -
1488	REPARACION DE EMBRAGUE WAVE NF	$3250.00	$5200.00	$0.00	2.00	0.000	- Sin Departamento -
2476	REPARACION DELANTERA BOMBA DE FRENO	$2870.00	$4600.00	$0.00	0.00	0.000	- Sin Departamento -
1378	RESORTE DE BULBO DE FRENO 110 	$100.00	$300.00	$0.00	44.00	0.000	- Sin Departamento -
 B1354	RESORTE DE FRENO CORTO SMASH 	$350.00	$1000.00	$0.00	14.00	2	- Sin Departamento -
 B1115	RESORTE DE MULETA RX150 TITAN 110	$350.00	$1300.00	$0.00	12.00	5	- Sin Departamento -
1424	RESORTE DE SUSPENCION 110 LARGO	$5610.00	$9000.00	$0.00	2.00	0.000	- Sin Departamento -
1303	RESORTE DE SUSPENSION CORTO A DISCO SMASH	$4460.00	$8100.00	$0.00	4.00	0.000	- Sin Departamento -
 8206V	RESORTE DE VALVULA 110 	$2760.00	$5000.00	$0.00	5.00	0.000	- Sin Departamento -
1760	RESORTE FRENO RX TITAN 150 110 	$760.00	$1200.00	$0.00	18.00	0.000	- Sin Departamento -
 Z572997	RETEN DE MOTOR 110 FAR	$2080.00	$3500.00	$0.00	0.00	0.000	- Sin Departamento -
1003695	RETEN DE MOTOR GILERA SMASH FORTE 	$2070.00	$3500.00	$0.00	2.00	0.000	- Sin Departamento -
1003688	RETEN DE MOTOR HONDA CG TITAN 150 FORTE 	$690.00	$2600.00	$0.00	2.00	2	- Sin Departamento -
1608	RETEN DE MOTOR RX150 JAHF	$1890.00	$3100.00	$0.00	5.00	0.000	- Sin Departamento -
 SAM009	RETEN DE MOTOR SMASH 110 OSAKA	$1250.00	$2500.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0221	RETEN DE MOTOR SMASH/BIT CKM	$1220.00	$2500.00	$0.00	9.00	0.000	- Sin Departamento -
 CKM0316	RETEN DE MOTOR TORNADDO TWISTER	$1950.00	$3500.00	$0.00	4.00	0.000	- Sin Departamento -
 ZR049	RETEN DE MOTOR WAVE S 	$2360.00	$4500.00	$0.00	8.00	0.000	- Sin Departamento -
1003679	RETEN DE PATADA DE ARRANQUE 110 FORTE 	$280.00	$500.00	$0.00	10.00	0.000	- Sin Departamento -
1417	RETEN DE REENVIO DE VELOCIMETRO 	$510.00	$800.00	$0.00	5.00	0.000	- Sin Departamento -
 CKM0300	RETEN DE SUSPENCION H TORNADO 	$2000.00	$3400.00	$0.00	3.00	0.000	- Sin Departamento -
1409	RETEN DE SUSPENCION TITAN 150 JAHF	$975.00	$2500.00	$0.00	25.00	0.000	- Sin Departamento -
 CKM0304	RETEN DE SUSPENCION XTZ 125 30 - 40,5 - 10,5	$1280.00	$2600.00	$0.00	10.00	0.000	- Sin Departamento -
1003704	RETEN DE SUSPENCION YBR 125 FORTE	$810.00	$2000.00	$0.00	8.00	0.000	- Sin Departamento -
 RED38	RETEN DE SUSPENSION 26X37X10,5 OSAKA	$700.00	$2200.00	$0.00	0.00	2	- Sin Departamento -
 RET37	RETEN DE SUSPENSION 31X43X10,5 OSAKA	$390.00	$2500.00	$0.00	11.00	0.000	- Sin Departamento -
867280	RETEN DE SUSPENSION BAJAJ ROUSER 200 FORTE 	$2190.00	$3730.00	$0.00	3.00	0.000	- Sin Departamento -
1673	RETEN DE SUSPENSION SMASH JAHF	$910.00	$2500.00	$0.00	58.00	0.000	- Sin Departamento -
 CKM0303	RETEN DE SUSPENSION TORNADO 250 41X53X10,5	$1360.00	$2500.00	$0.00	5.00	0.000	- Sin Departamento -
 SAM2121	RETEN DE SUSPENSION Y FZ160	$1440.00	$2300.00	$0.00	2.00	0.000	- Sin Departamento -
74	RETEN DE VALVULA 4,5MM FORTE 	$290.00	$400.00	$0.00	8.00	5	- Sin Departamento -
76	RETEN DE VALVULA 5,5MM FORTE 	$200.00	$350.00	$0.00	12.00	5	- Sin Departamento -
75	RETEN DE VALVULA 5MM FORTE 	$200.00	$350.00	$0.00	11.00	5	- Sin Departamento -
 SAM1010	RETEN GUARDAPOLVO SMASH 	$525.00	$1000.00	$0.00	6.00	0.000	- Sin Departamento -
1003691	RETEN MOTOR HONDA STORM RX150 SKUA FORTE	$795.00	$2800.00	$0.00	0.00	1	- Sin Departamento -
 RET102	RETEN TAPA DE ENCENDIDO SMASH 110 	$200.00	$600.00	$0.00	7.00	0.000	- Sin Departamento -
1003700	RETENES DE MOTOR YBR125 FORTE 	$1050.00	$1690.00	$0.00	0.00	2	- Sin Departamento -
 RETCRY	RETENES MOTOR CRYPTON 	$880.00	$2500.00	$0.00	2.00	1	- Sin Departamento -
 SAM2080	ROCE CADENA SKUA 150 OSAKA 	$4680.00	$7500.00	$0.00	1.00	0.000	- Sin Departamento -
1664	RULEMAN 6000 	$695.00	$1500.00	$0.00	10.00	0.000	- Sin Departamento -
1682	RULEMAN 6001 	$550.00	$1500.00	$0.00	7.00	0.000	- Sin Departamento -
1461	RULEMAN 6002	$1850.00	$3100.00	$0.00	13.00	0.000	- Sin Departamento -
1005891	RULEMAN 6203 2RS DERX/SAFE	$1120.00	$3000.00	$0.00	98.00	1	- Sin Departamento -
1610	RULEMAN 63/28	$5460.00	$8750.00	$0.00	8.00	0.000	- Sin Departamento -
1694	RULEMAN 6301 TBF / TROPOL	$726.00	$2000.00	$0.00	232.00	0.000	- Sin Departamento -
1006456	RULEMAN VETOR 6004 2RS 	$1300.00	$3200.00	$0.00	26.00	0.000	- Sin Departamento -
1006457	RULEMAN VETOR 6201 2RS	$550.00	$1500.00	$0.00	67.00	0.000	- Sin Departamento -
1006458	RULEMAN VETOR 6202 2RS 	$630.00	$2000.00	$0.00	52.00	1	- Sin Departamento -
1006459	RULEMAN VETOR 6204 2RS 	$1100.00	$3500.00	$0.00	52.00	3	- Sin Departamento -
1006460	RULEMAN VETOR 6205 2RS 	$1675.00	$4500.00	$0.00	5.00	3	- Sin Departamento -
1006461	RULEMAN VETOR 6300 2RS 	$765.00	$2500.00	$0.00	13.00	0.000	- Sin Departamento -
1006462	RULEMAN VETOR 6302 2RS	$880.00	$3000.00	$0.00	21.00	0.000	- Sin Departamento -
1006463	RULEMAN VETOR 6303 2RS 	$1230.00	$4000.00	$0.00	20.00	0.000	- Sin Departamento -
1006464	RULEMAN VETOR 6304 2RS 	$2360.00	$4200.00	$0.00	12.00	1	- Sin Departamento -
1002895	Relay De Arranque S/Fusible Forte	$4680.00	$7800.00	$0.00	4.00	0.000	- Sin Departamento -
19	SEGURO PINON CG-RX-SKUA-STORM	$100.00	$500.00	$0.00	13.00	5	- Sin Departamento -
20	SEGURO PINON WAVE-SMASH-CB1 C TUERCA	$230.00	$700.00	$0.00	47.00	0.000	- Sin Departamento -
1319	SEPARADOR CUBRE PIERNAS PAR 	$1760.00	$2650.00	$0.00	0.00	0.000	- Sin Departamento -
22341	SEPARADOR DE DISCOS WAVE BIZ 	$3170.00	$5100.00	$0.00	2.00	0.000	- Sin Departamento -
1720	SEPARADOR RUEDA TRASERA WAVE	$2460.00	$4000.00	$0.00	3.00	0.000	- Sin Departamento -
1440	SEPARADORES DISCOS DE EMBRAGUE SMASH	$2380.00	$4000.00	$0.00	3.00	0.000	- Sin Departamento -
1809	SILICONA EN AEROSOL X440CC	$4000.00	$6500.00	$0.00	9.00	0.000	- Sin Departamento -
43	SILOC 8600 GRIS 	$4000.00	$8550.00	$0.00	0.00	2	- Sin Departamento -
 ZV052	SOPORTE CABALLETE SMASH 	$550.00	$1200.00	$0.00	4.00	0.000	- Sin Departamento -
1416	SOPORTE DE ESPEJO SMASH 	$680.00	$1600.00	$0.00	6.00	0.000	- Sin Departamento -
1798	SOPORTE DE MANIJA DE FRENO  BIZ 105	$3810.00	$6500.00	$0.00	4.00	0.000	- Sin Departamento -
 PI012A	SOPORTE DE MANIJA DE FRENO WAVE	$3570.00	$6100.00	$0.00	2.00	0.000	- Sin Departamento -
1771	SOPORTE DE PEDALIN TRASERO WAVE NF	$40180.00	$64300.00	$0.00	1.00	0.000	- Sin Departamento -
686702	SOPORTE MANIJA JGO UNIVERSAL 	$2400.00	$3900.00	$0.00	1.00	0.000	- Sin Departamento -
1836	STIKET PROTECTOR DE TANQUE 	$3000.00	$6000.00	$0.00	2.00	0.000	- Sin Departamento -
 TMOTO01	TABLERO DIGITAL CG 150	$69700.00	$115000.00	$0.00	1.00	0.000	- Sin Departamento -
 TMOTO02	TABLERO DIGITAL WAVE 	$69700.00	$105000.00	$0.00	2.00	0.000	- Sin Departamento -
 TAB1760	TABLERO HONDA CG150 TITAN YAKAWA	$21070.00	$39000.00	$0.00	1.00	0.000	- Sin Departamento -
 TABSM110	TABLERO SMASH OSAKA	$18240.00	$29000.00	$0.00	1.00	0.000	- Sin Departamento -
1468	TABLERO VELOCIMETRO NEW CRIPTON 	$29180.00	$45800.00	$0.00	1.00	0.000	- Sin Departamento -
1004020	TABLERO VELOCIMETRO SMASH FORTE	$27090.00	$43500.00	$0.00	2.00	0.000	- Sin Departamento -
 TAB8612	TABLERO VELOCIMETRO WAVE NF	$19750.00	$31600.00	$0.00	3.00	0.000	- Sin Departamento -
 TABYBRDIG	TABLERO YAMAHA YBR ELEC OSAKA	$26100.00	$48008.00	$0.00	0.00	0.000	- Sin Departamento -
 CAJ046	TANQUE DE NAFTA WAVE 100 OSAKA	$18940.00	$30500.00	$0.00	0.00	0.000	- Sin Departamento -
 ZV504	TAPA CORONA DISTRIBUCION CHICA 84L	$2590.00	$4200.00	$0.00	1.00	1	- Sin Departamento -
1280	TAPA CORONA DISTRIBUCION GRANDE 	$2270.00	$3410.00	$0.00	1.00	0.000	- Sin Departamento -
1003454	TAPA DE CILINDRO DERECHA SMASH 	$3710.00	$5950.00	$0.00	1.00	0.000	- Sin Departamento -
 Z056968	TAPA DE CILINDRO SMASH CON GUIAS	$31125.00	$49800.00	$0.00	0.00	0.000	- Sin Departamento -
1525	TAPA DE DISTRIBUCION CARTER SMASH 	$4210.00	$7000.00	$0.00	3.00	0.000	- Sin Departamento -
1544	TAPA DE EMBRAGUE 110 CARBONO TUNING 	$3500.00	$5500.00	$0.00	2.00	0.000	- Sin Departamento -
1638	TAPA DE MOTOR LADO DERECHO GRIS	$7940.00	$12800.00	$0.00	1.00	0.000	- Sin Departamento -
1834	TAPA DE PERNOS/TUERCA PACK 	$2400.00	$6000.00	$0.00	8.00	0.000	- Sin Departamento -
1003490	TAPA DE TANQUE 110	$1515.00	$3000.00	$0.00	4.00	0.000	- Sin Departamento -
1886	TAPA DE TANQUE ANONIZADAS	$7000.00	$14000.00	$0.00	5.00	0.000	- Sin Departamento -
1003493	TAPA DE TANQUE H. CG TITAN 150	$6260.00	$10500.00	$0.00	3.00	0.000	- Sin Departamento -
1221	TAPA DE TANQUE SMASH YAKAWA 	$1140.00	$2700.00	$0.00	1.00	1	- Sin Departamento -
 RCC8495	TAPA DE TANQUE YBR 125	$7150.00	$11500.00	$0.00	3.00	0.000	- Sin Departamento -
1003467	TAPA DE VALVULAS FORTE SMASH	$630.00	$1500.00	$0.00	18.00	0.000	- Sin Departamento -
1003925	TAPA MAZA DELANTERA 110 ZB EJE 10MM 	$10430.00	$16700.00	$0.00	0.00	0.000	- Sin Departamento -
 TAP201	TAPA REGISTRO DE VALVULAS YBR 125 	$2650.00	$4300.00	$0.00	9.00	0.000	- Sin Departamento -
 ZV161	TAPA REGULADOR DE VALVULA 110 RIDERS	$1510.00	$2500.00	$0.00	1.00	0.000	- Sin Departamento -
 ZV142	TAPON DE ACEITE SMASH CROMADO 	$610.00	$1500.00	$0.00	9.00	0.000	- Sin Departamento -
1879	TAPON DE ENCENDIDO 110 COLORES ANONIZADOS 	$4000.00	$10000.00	$0.00	10.00	0.000	- Sin Departamento -
1524	TAPON DE INSPECCION ENCENDIDO C/ORING JGGO	$1810.00	$3000.00	$0.00	10.00	0.000	- Sin Departamento -
1418	TAPON DESCARGA DE ACEITE 	$650.00	$1100.00	$0.00	2.00	0.000	- Sin Departamento -
1882	TAPON NIVEL ACEITE COLORES	$1500.00	$3500.00	$0.00	10.00	0.000	- Sin Departamento -
1294	TAPON NIVEL DE ACEITE 110 	$680.00	$1300.00	$0.00	4.00	0.000	- Sin Departamento -
1656	TAPON NIVEL DE ACEITE WAVE NEW 	$910.00	$2000.00	$0.00	4.00	0.000	- Sin Departamento -
 TAP200	TAPON REGISTRO DE VALVULA CRPTON Y NEW CRYP	$1730.00	$2800.00	$0.00	10.00	0.000	- Sin Departamento -
1823	TECLA DE UN PUNTO 	$700.00	$1500.00	$0.00	29.00	0.000	- Sin Departamento -
1529	TENSOR CADENA DE DISTRIBUCION YH CRYPTON YBR	$3930.00	$6000.00	$0.00	2.00	0.000	- Sin Departamento -
3430	TENSOR CADENA DISTRIBUCION TITAN 150 	$4220.00	$7500.00	$0.00	2.00	0.000	- Sin Departamento -
